,acc_account_id,acc_frequency,acc_date,loan_loan_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,trans_datediff,trans_last_trans,trans_n_trans,trans_sum_amount,trans_avg_amount,trans_credit,trans_withdrawal,trans_household_amount,trans_insurance_amount,trans_interest_amount,trans_loan_amount,trans_pension_amount,trans_sanction_amount,trans_statement_amount,trans_int_rate,disp_disp_id,disp_owner,cc_card_id,cc_type,cc_date,cc_owner,dist_dist_name,dist_dist_region,dist_nb_habitants,dist_ratio_urban,dist_avg_salary,dist_unemp_95,dist_unemp_96,dist_nb_entrepreneurs,dist_crimes_95,dist_crimes_96,cust_client_id,cust_g,cust_age,cust_age_group,ord_amount,ord_leasing,ord_hh_payment,ord_loan_payment,ord_insr_payment,cc_create_time,loan_create_time
2570,3767,Monthly Issuance,1995-11-15,,,,,,,4.986899563318778,1998-12-31 00:00:00.000000,230,914212.9999999993,3974.8391304347797,488218.8000000001,425994.1999999998,28192.0,0.0,6070.799999999998,0.0,0.0,0.0,467.2000000000003,0.006640465624531704,4543,1,702.0,classic,1998-08-30,1.0,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,4543,M,58,50,4536.0,0.0,881.0,0.0,0.0,1019.0,
2571,348,Monthly Issuance,1995-11-15,,,,,,,6.488636363636363,1998-12-31 00:00:00.000000,177,1423639.5000000002,8043.161016949154,748372.2999999999,675267.1999999996,0.0,0.0,6589.299999999999,0.0,0.0,0.0,467.2000000000003,0.0046284891645672925,425,1,66.0,classic,1998-07-08,1.0,Klatovy,west Bohemia,88757,61.7,8554,2.47,2.68,113,1822,2218,425,M,51,50,,,,,,966.0,
2572,1867,Monthly Issuance,1995-11-15,,,,,,,6.451977401129944,1998-12-31 00:00:00.000000,178,1952018.2000000011,10966.394382022478,1019951.0000000001,932067.1999999995,0.0,0.0,9485.999999999998,0.0,0.0,0.0,467.2000000000003,0.004859585837877942,2265,1,354.0,gold,1998-06-30,1.0,Usti nad Orlici,east Bohemia,139012,61.9,8363,2.52,3.49,108,2564,2799,2265,M,22,20,,,,,,958.0,
2573,2516,Monthly Issuance,1995-11-16,5486.0,1997-06-13,466608.0,48.0,9721.0,C,5.407582938388626,1998-12-31 00:00:00.000000,212,1377431.3000000003,6497.31745283019,712246.1,665185.1999999996,0.0,0.0,6482.099999999999,174978.0,0.0,0.0,467.2000000000003,0.004705933428404014,3038,1,,,,,Kutna Hora,central Bohemia,77963,51.5,8546,2.95,4.02,126,2640,3120,3038,F,53,50,9721.0,0.0,0.0,9721.0,0.0,,575.0
2574,3303,Monthly Issuance,1995-11-17,,,,,,,6.4772727272727275,1998-12-31 00:00:00.000000,177,1590647.4000000006,8986.708474576275,835040.2000000003,755607.1999999995,0.0,0.0,7834.200000000001,0.0,0.0,0.0,467.2000000000003,0.004925164433047825,3995,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,3995,F,51,50,,,,,,,
2575,933,Monthly Issuance,1995-11-18,,,,,,,5.963350785340314,1998-12-31 00:00:00.000000,192,465923.39999999985,2426.6843749999994,248568.2,217355.20000000013,82688.0,0.0,4197.200000000001,0.0,243571.0,0.0,467.2000000000003,0.009008347724110877,1124,1,,,,,Tabor,south Bohemia,103347,67.0,9104,1.51,2.07,123,2299,2354,1124,M,71,70,2584.0,0.0,2584.0,0.0,0.0,,
2576,3229,Monthly Issuance,1995-11-18,5634.0,1997-05-01,39024.0,12.0,3252.0,A,4.1268115942028984,1998-12-31 00:00:00.000000,277,2461455.600000001,8886.121299638993,1237871.8000000003,1223583.7999999993,238980.0,0.0,7236.8,39026.4,0.0,0.0,496.4000000000003,0.002940048969398431,3906,1,612.0,classic,1997-09-22,1.0,Zlin,south Moravia,197099,74.7,9624,1.60,2.31,145,4484,4265,3906,M,63,60,16491.2,0.0,6828.0,3252.2,0.0,674.0,530.0
2577,1700,Monthly Issuance,1995-11-18,,,,,,,5.695,1998-12-31 00:00:00.000000,201,1782804.9000000008,8869.67611940299,938397.7000000004,844407.1999999995,216480.0,0.0,8184.7,0.0,0.0,0.0,467.2000000000003,0.004590911770547633,2065,1,323.0,junior,1998-07-24,1.0,Zlin,south Moravia,197099,74.7,9624,1.60,2.31,145,4484,4265,2065,M,21,20,6765.0,0.0,6765.0,0.0,0.0,979.0,
2578,2836,Monthly Issuance,1995-11-18,,,,,,,5.475961538461538,1998-12-31 00:00:00.000000,209,1547408.400000001,7403.867942583737,792905.2,754503.1999999995,312576.0,0.0,6001.200000000002,0.0,0.0,0.0,467.2000000000003,0.003878226329907475,3427,1,541.0,junior,1996-11-26,1.0,Havlickuv Brod,east Bohemia,95907,59.1,8388,2.41,2.94,87,1658,1668,3427,M,19,10,9472.0,0.0,9472.0,0.0,0.0,374.0,
2579,2836,Monthly Issuance,1995-11-18,,,,,,,5.475961538461538,1998-12-31 00:00:00.000000,209,1547408.400000001,7403.867942583737,792905.2,754503.1999999995,312576.0,0.0,6001.200000000002,0.0,0.0,0.0,467.2000000000003,0.003878226329907475,3428,0,,,,,Havlickuv Brod,east Bohemia,95907,59.1,8388,2.41,2.94,87,1658,1668,3428,F,12,10,9472.0,0.0,9472.0,0.0,0.0,,
2580,338,Monthly Issuance,1995-11-18,,,,,,,6.508571428571429,1998-12-31 00:00:00.000000,176,273713.90000000014,1555.1926136363645,145622.70000000004,128091.2000000001,72064.0,0.0,2536.6999999999994,0.0,0.0,0.0,467.2000000000003,0.009267706170567144,413,1,,,,,Semily,east Bohemia,75685,60.8,8208,1.89,2.26,155,1660,2123,413,F,27,20,2252.0,0.0,2252.0,0.0,0.0,,
2581,3148,Monthly Issuance,1995-11-19,,,,,,,5.69,1998-12-31 00:00:00.000000,201,333468.49999999994,1659.0472636815919,181437.3,152031.2000000001,81774.0,0.0,3071.2999999999997,0.0,0.0,0.0,467.2000000000003,0.00921016527797978,3807,1,,,,,Decin,north Bohemia,133777,84.7,8705,5.75,7.61,116,4650,4859,3807,F,52,50,2478.0,0.0,2478.0,0.0,0.0,,
2582,1357,Monthly Issuance,1995-11-20,,,,,,,5.414285714285715,1998-12-31 00:00:00.000000,211,324902.7,1539.8232227488152,193845.50000000006,131057.20000000007,75570.0,0.0,5750.500000000001,0.0,0.0,0.0,467.2000000000003,0.017699145005566283,1644,1,,,,,Breclav,south Moravia,124605,46.0,8772,4.69,4.98,126,2854,3158,1644,M,23,20,2290.0,0.0,2290.0,0.0,0.0,,
2583,3772,Monthly Issuance,1995-11-20,,,,,,,5.338028169014085,1998-12-31 00:00:00.000000,214,1881127.200000001,8790.314018691593,962285.0000000001,918842.1999999995,256575.0,0.0,6438.0,0.0,0.0,0.0,467.2000000000003,0.0034224160917985754,4548,1,,,,,Melnik,central Bohemia,94725,63.4,9920,2.26,2.87,130,4289,4846,4548,M,42,40,7775.0,0.0,7775.0,0.0,0.0,,
2584,486,Monthly Issuance,1995-11-21,,,,,,,6.173913043478261,1998-12-31 00:00:00.000000,185,537756.0999999995,2906.7897297297272,321524.3,216231.8000000001,0.0,0.0,6519.3,0.0,0.0,0.0,481.8000000000003,0.01212315397259093,584,1,103.0,junior,1996-08-17,1.0,Decin,north Bohemia,133777,84.7,8705,5.75,7.61,116,4650,4859,584,F,23,20,,,,,,270.0,
2585,1395,Monthly Issuance,1995-11-21,,,,,,,5.514563106796117,1998-12-31 00:00:00.000000,207,526871.9999999997,2545.2753623188387,289280.80000000005,237591.20000000013,109824.0,0.0,4742.799999999999,0.0,0.0,0.0,467.2000000000003,0.009001806890478147,1689,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,1689,M,63,60,3432.0,0.0,3432.0,0.0,0.0,,
2586,1341,Monthly Issuance,1995-11-21,,,,,,,6.643274853801169,1998-12-31 00:00:00.000000,172,222272.30000000016,1292.2808139534893,119929.09999999998,102343.20000000004,0.0,0.0,2390.1000000000004,0.0,0.0,0.0,467.2000000000003,0.010753026805409394,1623,1,,,,,Liberec,north Bohemia,159617,85.2,9198,3.33,4.28,131,5796,6132,1623,M,36,30,2098.0,0.0,2098.0,0.0,0.0,,
2587,9017,Monthly Issuance,1995-11-22,6816.0,1996-03-26,100224.0,48.0,2088.0,D,4.2669172932330826,1998-12-31 00:00:00.000000,267,1018331.1999999991,3813.974531835203,519872.2000000001,498458.99999999965,340400.0,0.0,5988.199999999997,62640.0,0.0,51.8,467.2000000000003,0.005880405117706305,10797,1,,,,,Karvina,north Moravia,285387,89.9,10177,6.63,7.75,81,9878,10108,11105,F,42,40,2088.0,0.0,0.0,2088.0,0.0,,125.0
2588,10411,Issue after transaction,1995-11-23,7130.0,1996-12-11,123408.0,24.0,5142.0,A,3.532710280373832,1998-12-31 00:00:00.000000,322,2396349.2,7442.078260869565,1229177.2,1167172.0,90600.0,69690.0,8422.2,123408.0,0.0,0.0,3000.0,0.0035145962867181462,12502,1,1176.0,gold,1996-07-03,1.0,Most,north Bohemia,119895,89.9,10446,7.34,9.4,90,4947,4743,12810,M,35,30,20024.0,0.0,3020.0,5142.0,2323.0,223.0,384.0
2589,2783,Monthly Issuance,1995-11-23,,,,,,,5.299065420560748,1998-12-31 00:00:00.000000,215,540758.4999999999,2515.1558139534877,297047.50000000006,243711.00000000012,0.0,0.0,6061.499999999999,0.0,0.0,0.0,511.00000000000034,0.01120925514809291,3360,1,530.0,classic,1998-07-25,1.0,Hradec Kralove,east Bohemia,161854,76.3,9425,1.72,2.5,125,4085,3891,3360,F,23,20,,,,,,975.0,
2590,2015,Monthly Issuance,1995-11-25,,,,,,,5.835051546391752,1998-12-31 00:00:00.000000,195,625611.4999999995,3208.2641025641,325289.3,300322.20000000007,149655.0,0.0,4071.3,0.0,0.0,0.0,467.2000000000003,0.0065077128537439025,2447,1,,,,,Frydek - Mistek,north Moravia,228848,57.2,9893,4.09,4.72,96,5623,5887,2447,M,27,20,4535.0,0.0,4535.0,0.0,0.0,,
2591,2015,Monthly Issuance,1995-11-25,,,,,,,5.835051546391752,1998-12-31 00:00:00.000000,195,625611.4999999995,3208.2641025641,325289.3,300322.20000000007,149655.0,0.0,4071.3,0.0,0.0,0.0,467.2000000000003,0.0065077128537439025,2448,0,,,,,Frydek - Mistek,north Moravia,228848,57.2,9893,4.09,4.72,96,5623,5887,2448,F,28,20,4535.0,0.0,4535.0,0.0,0.0,,
2592,2341,Monthly Issuance,1995-11-25,,,,,,,5.603960396039604,1998-12-31 00:00:00.000000,203,211615.90000000008,1042.4428571428575,116034.7,95581.20000000004,50656.0,0.0,2207.7000000000003,0.0,0.0,0.0,467.2000000000003,0.010432580916651345,2829,1,,,,,Decin,north Bohemia,133777,84.7,8705,5.75,7.61,116,4650,4859,2829,F,60,60,2047.0,0.0,1583.0,0.0,0.0,,
2593,565,Monthly Issuance,1995-11-25,,,,,,,7.031055900621118,1998-12-31 00:00:00.000000,162,357023.69999999995,2203.85,199719.5,157304.2000000001,115797.0,0.0,4251.5,0.0,194768.0,0.0,467.2000000000003,0.01190817304285402,678,1,,,,,Most,north Bohemia,119895,89.9,10446,7.34,9.4,90,4947,4743,678,F,66,60,3509.0,0.0,3509.0,0.0,0.0,,
2594,337,Monthly Issuance,1995-11-25,,,,,,,6.053475935828877,1998-12-31 00:00:00.000000,188,2135448.5,11358.768617021276,1096384.5,1039063.9999999993,0.0,0.0,5809.499999999999,0.0,0.0,0.0,511.00000000000034,0.0027205057860210627,411,1,,,,,Pelhrimov,south Bohemia,74062,61.4,8114,2.38,2.62,119,1003,1181,411,F,58,50,,,,,,,
2595,337,Monthly Issuance,1995-11-25,,,,,,,6.053475935828877,1998-12-31 00:00:00.000000,188,2135448.5,11358.768617021276,1096384.5,1039063.9999999993,0.0,0.0,5809.499999999999,0.0,0.0,0.0,511.00000000000034,0.0027205057860210627,412,0,,,,,Pelhrimov,south Bohemia,74062,61.4,8114,2.38,2.62,119,1003,1181,412,M,55,50,,,,,,,
2596,3780,Monthly Issuance,1995-11-25,,,,,,,5.168949771689498,1998-12-31 00:00:00.000000,220,450231.7999999998,2046.508181818181,234591.59999999995,215640.20000000013,12210.0,0.0,2227.6,0.0,232064.0,0.0,467.2000000000003,0.004947673620566119,4557,1,,,,,Chrudim,east Bohemia,105606,53.0,8254,2.79,3.76,97,2166,2325,4557,F,67,60,1611.0,0.0,1611.0,0.0,0.0,,
2597,3780,Monthly Issuance,1995-11-25,,,,,,,5.168949771689498,1998-12-31 00:00:00.000000,220,450231.7999999998,2046.508181818181,234591.59999999995,215640.20000000013,12210.0,0.0,2227.6,0.0,232064.0,0.0,467.2000000000003,0.004947673620566119,4558,0,,,,,Chrudim,east Bohemia,105606,53.0,8254,2.79,3.76,97,2166,2325,4558,M,71,70,1611.0,0.0,1611.0,0.0,0.0,,
2598,557,Monthly Issuance,1995-11-26,,,,,,,6.813253012048193,1998-12-31 00:00:00.000000,167,214169.10000000015,1282.4497005988032,116831.90000000001,97337.20000000003,67650.0,0.0,2456.8999999999996,0.0,0.0,0.0,467.2000000000003,0.011471776273981625,670,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,670,M,40,40,2050.0,0.0,2050.0,0.0,0.0,,
2599,3490,Monthly Issuance,1995-11-26,,,,,,,31.714285714285715,1998-12-10 00:00:00.000000,36,94100.0,2613.8888888888887,52300.0,41800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4218,1,,,,,Rychnov nad Kneznou,east Bohemia,78955,59.0,9060,1.78,2.44,124,1655,1717,4218,F,60,60,,,,,,,
2600,3973,Monthly Issuance,1995-11-27,,,,,,,5.978835978835979,1998-12-31 00:00:00.000000,190,852798.9999999995,4488.415789473682,442499.8000000001,410299.19999999984,222112.0,0.0,3813.8,0.0,0.0,0.0,467.2000000000003,0.004472097176474178,4792,1,,,,,Strakonice,south Bohemia,70646,58.4,8547,2.65,3.64,120,1563,1542,4792,F,42,40,6941.0,0.0,6941.0,0.0,0.0,,
2601,2043,Monthly Issuance,1995-11-27,,,,,,,5.65,1998-12-31 00:00:00.000000,201,575065.7999999997,2861.0238805970134,295420.60000000003,279645.20000000007,144078.0,0.0,3145.6,0.0,0.0,0.0,467.2000000000003,0.005469982739366524,2480,1,,,,,Nachod,east Bohemia,112709,73.5,8369,1.79,2.31,117,2854,2618,2480,F,23,20,4366.0,0.0,4366.0,0.0,0.0,,
2602,2003,Monthly Issuance,1995-11-27,,,,,,,5.512195121951219,1998-12-31 00:00:00.000000,206,3757352.300000003,18239.574271844675,1912843.1000000006,1844509.2000000011,0.0,0.0,9583.100000000002,0.0,0.0,0.0,467.2000000000003,0.0025504928031369308,2433,1,,,,,Ceska Lipa,north Bohemia,105058,81.0,9272,2.80,3.22,118,4340,4505,2433,M,35,30,2127.0,2127.0,0.0,0.0,0.0,,
2603,728,Monthly Issuance,1995-11-28,,,,,,,5.085585585585585,1998-12-31 00:00:00.000000,223,658420.7999999992,2952.559641255602,339969.6,318451.19999999995,36576.0,0.0,3209.5999999999985,0.0,0.0,0.0,467.2000000000003,0.004874694116589273,873,1,,,,,Prostejov,south Moravia,110643,51.9,8441,3.45,4.48,115,1879,2252,873,M,56,50,7125.0,1863.0,1143.0,0.0,0.0,,
2604,3970,Monthly Issuance,1995-11-28,,,,,,,4.908695652173913,1998-12-31 00:00:00.000000,231,3059661.400000002,13245.287445887454,1557654.2000000007,1502007.2000000007,286624.0,0.0,8080.200000000002,0.0,0.0,0.0,467.2000000000003,0.0026408804582101785,4789,1,736.0,classic,1996-08-03,1.0,Karlovy Vary,west Bohemia,122603,80.0,8991,1.39,2.01,128,5198,5273,4789,F,59,50,8957.0,0.0,8957.0,0.0,0.0,249.0,
2605,8169,Monthly Issuance,1995-11-28,6677.0,1997-08-12,97980.0,60.0,1633.0,C,4.375968992248062,1998-12-31 00:00:00.000000,259,898897.1999999995,3470.6455598455577,464612.99999999994,434284.1999999997,68736.0,0.0,3327.0000000000005,27761.0,0.0,0.0,467.2000000000003,0.0037012018726946777,9782,1,,,,,Rokycany,west Bohemia,45714,55.6,8843,2.82,3.6,113,818,888,10090,F,19,10,7356.0,0.0,2148.0,1633.0,0.0,,623.0
2606,452,Monthly Issuance,1995-11-29,,,,,,,4.512,1998-12-31 00:00:00.000000,251,2519510.900000001,10037.892031872514,1297866.2999999998,1221644.5999999999,156798.0,0.0,8320.3,0.0,0.0,0.0,452.60000000000025,0.0033023472928813274,544,1,,,,,Vyskov,south Moravia,86513,50.5,8288,3.79,4.52,110,1562,1460,544,M,51,50,5433.0,0.0,5058.0,0.0,0.0,,
2607,3783,Monthly Issuance,1995-11-29,,,,,,,5.7846153846153845,1998-12-31 00:00:00.000000,196,741961.5999999996,3785.518367346937,382542.4,359419.19999999984,97312.0,0.0,4204.9000000000015,0.0,0.0,0.0,467.2000000000003,0.0056672744249837235,4561,1,,,,,Teplice,north Bohemia,128118,85.3,9317,6.49,7.07,97,6949,6872,4561,F,31,30,3041.0,0.0,3041.0,0.0,0.0,,
2608,3189,Monthly Issuance,1995-11-29,5625.0,1996-12-15,222180.0,60.0,3703.0,D,5.7846153846153845,1998-12-31 00:00:00.000000,196,1452144.300000002,7408.899489795928,734703.6999999998,717440.5999999996,0.0,0.0,5586.700000000003,74056.00000000003,0.0,13.6,438.0000000000002,0.0038472071955934373,3855,1,,,,,Rokycany,west Bohemia,45714,55.6,8843,2.82,3.6,113,818,888,3855,M,60,60,3702.8,0.0,0.0,3702.8,0.0,,382.0
2609,3689,Monthly Issuance,1995-11-29,,,,,,,5.814432989690721,1998-12-31 00:00:00.000000,195,2303671.700000001,11813.701025641032,1194593.8,1109077.8999999997,0.0,0.0,6570.799999999998,0.0,0.0,1.5,423.4000000000002,0.0028523161525142644,4449,1,,,,,Mlada Boleslav,central Bohemia,112065,69.4,11277,1.25,1.44,127,5179,4987,4449,M,50,50,4609.9,4609.9,0.0,0.0,0.0,,
2610,2803,Monthly Issuance,1995-12-01,,,,,,,5.286384976525822,1998-12-31 00:00:00.000000,214,2809480.000000002,13128.41121495328,1445448.6,1364031.3999999997,0.0,0.0,8209.6,0.0,0.0,0.0,496.4000000000003,0.0029221065820009377,3387,1,534.0,classic,1997-01-29,1.0,Jihlava,south Moravia,109164,63.6,8757,3.38,3.95,96,2212,2471,3387,M,56,50,1904.0,1904.0,0.0,0.0,0.0,425.0,
2611,1901,Monthly Issuance,1995-12-01,,,,,,,5.492682926829269,1998-12-31 00:00:00.000000,206,1453766.2000000007,7057.117475728159,737224.0000000001,716542.1999999995,209715.0,0.0,4812.0,0.0,0.0,0.0,467.2000000000003,0.0033100233036096162,2309,1,,,,,Cesky Krumlov,south Bohemia,58796,51.9,9045,3.13,3.6,124,1845,1879,2309,F,23,20,6355.0,0.0,6355.0,0.0,0.0,,
2612,3525,Monthly Issuance,1995-12-01,,,,,,,6.508670520231214,1998-12-31 00:00:00.000000,174,392380.2999999998,2255.059195402298,207781.1,184599.20000000013,101772.0,0.0,2691.1,0.0,0.0,0.0,467.2000000000003,0.0068583973252479835,4256,1,,,,,Karvina,north Moravia,285387,89.9,10177,6.63,7.75,81,9878,10108,4256,M,42,40,3084.0,0.0,3084.0,0.0,0.0,,
2613,3320,Monthly Issuance,1995-12-01,,,,,,,6.471264367816092,1998-12-31 00:00:00.000000,175,216132.30000000013,1235.041714285715,118640.10000000002,97492.20000000004,68475.0,0.0,2559.1,0.0,0.0,0.0,467.2000000000003,0.011840432920021664,4013,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,4013,F,48,40,2075.0,0.0,2075.0,0.0,0.0,,
2614,2851,Monthly Issuance,1995-12-02,,,,,,,5.090497737556561,1998-12-31 00:00:00.000000,222,666282.2999999991,3001.2716216216177,340521.3,325761.0,0.0,0.0,5242.3,0.0,0.0,0.0,511.00000000000034,0.007867986287494065,3445,1,,,,,Pelhrimov,south Bohemia,74062,61.4,8114,2.38,2.62,119,1003,1181,3445,F,20,20,,,,,,,
2615,2309,Monthly Issuance,1995-12-03,,,,,,,5.564356435643564,1998-12-31 00:00:00.000000,203,1338472.0000000002,6593.458128078819,686032.8000000002,652439.1999999996,283932.0,0.0,4728.800000000001,0.0,0.0,0.0,467.2000000000003,0.0035329838801259946,2794,1,,,,,Pisek,south Bohemia,70699,65.3,8968,2.83,3.35,131,1740,1910,2794,M,34,30,8604.0,0.0,8604.0,0.0,0.0,,
2616,2309,Monthly Issuance,1995-12-03,,,,,,,5.564356435643564,1998-12-31 00:00:00.000000,203,1338472.0000000002,6593.458128078819,686032.8000000002,652439.1999999996,283932.0,0.0,4728.800000000001,0.0,0.0,0.0,467.2000000000003,0.0035329838801259946,2795,0,,,,,Pisek,south Bohemia,70699,65.3,8968,2.83,3.35,131,1740,1910,2795,F,31,30,8604.0,0.0,8604.0,0.0,0.0,,
2617,2437,Monthly Issuance,1995-12-04,,,,,,,5.478048780487805,1998-12-31 00:00:00.000000,206,209786.50000000015,1018.3810679611657,113481.29999999999,96305.20000000004,20992.0,0.0,2314.3,0.0,0.0,0.0,467.2000000000003,0.011031691743748994,2943,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,2943,F,19,10,1994.0,0.0,656.0,0.0,0.0,,
2618,1825,Monthly Issuance,1995-12-05,,,,,,,4.675,1998-12-31 00:00:00.000000,241,697851.3999999993,2895.648962655599,378055.2,319796.19999999995,47025.0,0.0,5929.2,0.0,0.0,0.0,467.2000000000003,0.008496364698845637,2213,1,,,,,Beroun,central Bohemia,75232,41.7,8980,1.95,2.21,111,2824,2813,2213,M,31,30,4113.0,0.0,1425.0,0.0,0.0,,
2619,253,Monthly Issuance,1995-12-05,,,,,,,6.375,1998-12-31 00:00:00.000000,177,1721152.7000000011,9724.026553672322,913983.8999999999,807168.7999999995,0.0,0.0,9365.9,0.0,0.0,1.6,467.2000000000003,0.0054416438471728825,305,1,49.0,classic,1997-10-03,1.0,Nachod,east Bohemia,112709,73.5,8369,1.79,2.31,117,2854,2618,305,M,61,60,,,,,,668.0,
2620,474,Monthly Issuance,1995-12-06,,,,,,,4.729957805907173,1998-12-31 00:00:00.000000,238,331065.89999999985,1391.0331932773104,183118.69999999998,147947.2000000001,22208.0,0.0,3431.7000000000003,0.0,0.0,0.0,467.2000000000003,0.010365609988827004,570,1,,,,,Trebic,south Moravia,117897,53.8,8814,4.76,5.74,107,2112,2059,570,F,58,50,2300.0,0.0,694.0,0.0,0.0,,
2621,633,Monthly Issuance,1995-12-06,,,,,,,6.405714285714286,1998-12-31 00:00:00.000000,176,359956.39999999985,2045.2068181818174,189525.20000000007,170431.20000000013,101664.0,0.0,2493.199999999999,0.0,186332.0,0.0,467.2000000000003,0.00692639441887962,760,1,,,,,Hodonin,south Moravia,161954,48.0,8720,3.73,4.5,116,3729,3651,760,F,63,60,3177.0,0.0,3177.0,0.0,0.0,,
2622,2374,Monthly Issuance,1995-12-07,,,,,,,6.871165644171779,1998-12-31 00:00:00.000000,164,235602.90000000014,1436.6030487804887,132342.69999999995,103260.20000000004,76923.0,0.0,2753.7000000000003,0.0,0.0,0.0,467.2000000000003,0.011687886694094167,2869,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,2869,M,24,20,2331.0,0.0,2331.0,0.0,0.0,,
2623,1104,Monthly Issuance,1995-12-07,,,,,,,5.517241379310345,1998-12-31 00:00:00.000000,204,1231185.0,6035.220588235294,641052.3999999999,590132.5999999996,282880.0,0.0,6134.4,0.0,0.0,0.0,452.60000000000025,0.004982516843528795,1325,1,,,,,Most,north Bohemia,119895,89.9,10446,7.34,9.4,90,4947,4743,1325,M,54,50,8840.0,0.0,8840.0,0.0,0.0,,
2624,2692,Monthly Issuance,1995-12-08,,,,,,,6.621301775147929,1998-12-31 00:00:00.000000,170,397343.29999999976,2337.3135294117633,216638.09999999998,180705.20000000013,111738.0,0.0,4305.1,0.0,211233.0,0.0,467.2000000000003,0.010834711444738097,3248,1,,,,,Plzen - sever,west Bohemia,72541,36.9,8594,1.62,2.01,112,1580,1525,3248,F,70,70,3386.0,0.0,3386.0,0.0,0.0,,
2625,6927,Weekly Issuance,1995-12-08,,,,,,,6.660714285714286,1998-12-31 00:00:00.000000,169,1459570.6,8636.512426035504,755168.7999999999,704401.7999999999,305300.0,0.0,3941.7999999999997,0.0,0.0,3.8000000000000003,930.0,0.002700657302908129,8362,1,,,,,Ostrava - mesto,north Moravia,323870,100.0,10673,4.75,5.44,100,18782,18347,8362,F,24,20,,,,,,,
2626,924,Monthly Issuance,1995-12-09,,,,,,,5.562189054726368,1998-12-31 00:00:00.000000,202,264498.60000000015,1309.399009900991,142193.39999999997,122305.2000000001,9856.0,0.0,2490.4000000000005,0.0,0.0,0.0,467.2000000000003,0.009415550781743266,1113,1,,,,,Praha - zapad,central Bohemia,75637,36.5,9622,0.45,0.59,154,3475,3529,1113,M,23,20,2212.0,0.0,308.0,0.0,0.0,,
2627,3305,Monthly Issuance,1995-12-09,,,,,,,5.036036036036036,1998-12-31 00:00:00.000000,223,487670.39999999973,2186.862780269057,250453.2,237217.20000000013,704.0,0.0,2545.2,0.0,247308.0,0.0,467.2000000000003,0.005219098801157506,3997,1,,,,,Rakovnik,central Bohemia,53921,41.3,8598,2.77,3.26,123,1597,1875,3997,F,73,70,2880.0,0.0,2880.0,0.0,0.0,,
2628,2237,Monthly Issuance,1995-12-13,,,,,,,4.3858267716535435,1998-12-31 00:00:00.000000,255,1387307.4,5440.421176470588,724610.8,662696.5999999996,156032.0,42240.0,6662.799999999997,0.0,0.0,0.0,452.60000000000025,0.004802684682572873,2709,1,429.0,classic,1998-11-05,1.0,Plzen - mesto,west Bohemia,170449,100.0,10787,2.64,3.09,131,6041,6261,2709,M,53,50,7087.0,0.0,4876.0,0.0,1320.0,1058.0,
2629,1917,Monthly Issuance,1995-12-13,,,,,,,7.0062893081761,1998-12-31 00:00:00.000000,160,302808.0,1892.55,162159.4,140648.6000000001,94176.0,0.0,2219.4,0.0,158940.0,0.0,452.60000000000025,0.007329396845525878,2327,1,,,,,Opava,north Moravia,182027,56.4,8746,3.33,3.74,90,4355,4433,2327,M,80,80,2943.0,0.0,2943.0,0.0,0.0,,
2630,1685,Monthly Issuance,1995-12-13,,,,,,,7.690140845070423,1998-12-09 00:00:00.000000,143,1265868.2000000004,8852.225174825178,635914.9999999999,629953.1999999995,191232.0,0.0,4720.000000000002,0.0,0.0,0.0,394.20000000000016,0.0037286662229132545,2045,1,320.0,classic,1996-07-11,1.0,Plzen - sever,west Bohemia,72541,36.9,8594,1.62,2.01,112,1580,1525,2045,M,43,40,7968.0,0.0,7968.0,0.0,0.0,211.0,
2631,1685,Monthly Issuance,1995-12-13,,,,,,,7.690140845070423,1998-12-09 00:00:00.000000,143,1265868.2000000004,8852.225174825178,635914.9999999999,629953.1999999995,191232.0,0.0,4720.000000000002,0.0,0.0,0.0,394.20000000000016,0.0037286662229132545,2046,0,,,,,Plzen - sever,west Bohemia,72541,36.9,8594,1.62,2.01,112,1580,1525,2046,F,47,40,7968.0,0.0,7968.0,0.0,0.0,,
2632,791,Monthly Issuance,1995-12-14,,,,,,,6.913043478260869,1998-12-31 00:00:00.000000,162,331034.2999999999,2043.4216049382708,177833.7,153200.6000000001,97728.0,0.0,2389.7,0.0,174744.0,0.0,452.60000000000025,0.007218889402095193,948,1,,,,,Semily,east Bohemia,75685,60.8,8208,1.89,2.26,155,1660,2123,948,M,75,70,3054.0,0.0,3054.0,0.0,0.0,,
